CIK,Company_Name,Analysis_Date,Form_Type,Passes_All_Filters,ROE_Above_15_For_5_Years,Debt_Equity_Below_8_Percent,Management_Ownership_Above_5_Percent,Consistent_Earnings_Growth,Moat_Score,Market_Share_Score,Patent_Score,Customer_Retention_Score,Pricing_Power_Score,Margin_of_Safety,Bear_Case_Value,Base_Case_Value,Bull_Case_Value,Benfords_Law_Score,CAPEX_vs_Depreciation,True_Owner_Earnings,ROE_5_Year_Avg,Debt_Equity_Ratio,Management_Ownership_Pct,Business_Model_Changes,Financial_Anomalies,Mental_Model_Conflicts,Investment_Grade
0001635088,ROIVANT SCIENCES LTD.,2025-05-30,10-K + 8-K,False,False,False,True,False,8.162916529239105,7.49079205664955,8.68158170081211,8.650552147824529,8.320147667707447,0.0,23.600513809823287,17.49897566746642,38.00826788268758,0.7748894157368513,3.3201635588425438,2829774292.7273445,16.730516661481122,22.166748742251492,9.704179390637599,3,1,1,D
0001637715,"ONKURE THERAPEUTICS, INC.",2025-05-30,SCHEDULE 13G,False,True,False,True,False,7.130384039491604,8.009193784912076,5.8786125738021635,7.688940539973501,6.25334645391424,0.0,559.5830559458717,430.7856663181688,804.4603873172797,0.7158986119773217,1.2665432027030559,7890396744.308926,18.206894861917156,18.517372102570214,5.234734785854291,0,1,1,D
0001648960,"DATCHAT, INC.",2025-05-30,8-K,False,False,False,True,False,7.942977976190306,7.798555956086574,7.537969823299415,9.003792226931633,7.614062013795252,0.0,48.83878008985007,38.53525391547579,64.4973918887295,0.7920142099258571,1.359847819671651,8068896284.496287,19.208066568183703,70.95340166028443,2.9891252157453994,0,1,1,D
0001651311,MERUS N.V.,2025-05-30,8-K,False,False,False,True,False,7.825585717584679,7.948430032629277,7.479971596902228,7.856129489841425,8.309963274940142,0.0,15.44979302122911,11.695906642475919,23.416524574391886,0.7389132613270233,1.674996233744243,3334258627.619362,16.84066364859618,22.486207506713722,3.2422891626346066,0,1,1,D
0001651407,"CHECKPOINT THERAPEUTICS, INC.",2025-05-30,8-K,False,False,True,True,False,7.25601711333673,7.613342009135791,6.428668304993796,7.797845212747018,7.22510775634872,0.0,67.3885826007428,52.58108559494942,92.59335006381464,0.7744981515887217,0.8997396557218228,8943706132.98097,19.191093193486005,7.380132459038602,8.6593903464345,1,2,1,D
0001655887,BLUE OWL CAPITAL CORP II,2025-05-30,8-K,False,False,False,True,False,7.586770894961337,7.177718548049404,7.5673162228605175,8.026506671616078,8.401872745602036,0.0,12.746274955197995,9.053975067551098,22.94680987258009,0.9153588441290266,2.048851274077913,455449910.78511333,14.61463156979726,15.235289234727972,2.0910871560639412,0,1,1,D
0001664710,"KEROS THERAPEUTICS, INC.",2025-05-30,8-K,False,False,False,False,False,7.249112043993026,7.630855209260041,5.643777283587498,8.430406426588936,8.175554898949734,0.0,16.32865818590708,11.89142942280354,27.61166587157774,0.7771531226743896,4.250281506843504,1467040956.270808,18.244109590562097,10.086836996673549,13.228848817040356,1,1,1,D
0001671933,"TRADE DESK, INC.",2025-05-30,8-K,False,False,False,True,False,6.913898617246182,6.528471800022037,5.464440562763555,9.217766203994074,8.196244876094863,0.0,8.037474138062302,6.0302401014422555,12.51320014500265,0.9389092404652819,1.4662233667272688,1459986306.4640136,15.548180125605581,57.52915263376165,9.790255818353447,0,1,0,D
0001673772,"RAPT THERAPEUTICS, INC.",2025-05-30,8-K,False,False,False,True,False,8.074744444820846,8.973806322938808,7.561226306643183,7.692303159741116,6.783933917041442,0.0,25.67443169212994,19.51090868629446,38.45842830017907,0.8206572385166132,0.612326410098224,8383372280.062177,19.43004645287699,8.121633712416529,3.322703562160566,0,2,1,D
0001679688,"DIGITALBRIDGE GROUP, INC.",2025-05-30,8-K,False,False,False,True,False,7.1386408197677556,7.024485569195694,7.229529010021842,7.81686635694805,5.966146176933151,0.0,47.878017933192204,36.34434644727161,71.96065517636421,0.7370819277570654,1.4247373128957173,6005982806.4044485,17.213343464334493,32.94326978497231,6.430756924676595,0,0,1,D
0001683553,"SPRUCE BIOSCIENCES, INC.",2025-05-30,8-K,False,False,False,True,False,6.861858469500559,7.3518117938628995,5.199197419138299,7.626582724379345,8.360579813380403,0.0,39.66920364692504,30.19752074443905,59.107785150538575,0.7018046135936121,2.5778609444084664,9096623885.004963,17.384025314547685,267.6727447804675,8.69999297201145,1,0,0,D
0001690012,"INPOINT COMMERCIAL REAL ESTATE INCOME, INC.",2025-05-30,8-K,False,False,False,True,False,7.511347138964162,6.834137381420629,7.763779957004205,9.042410976145936,6.400760040654614,0.0,16.172971948872487,11.997225365295847,26.012693571322135,0.7445248786740339,2.0329568373825504,2004841182.1938386,14.953688625135314,20.54026141032731,13.269653056532903,0,0,1,D
0001690680,"NEWMARK GROUP, INC.",2025-05-30,8-K,False,False,False,True,True,6.94185229156087,7.97994987332344,5.225662247698234,7.8815702164069,6.058596246406427,0.0,27.833654575717446,21.486848594395397,39.65078756877938,0.8586160790805543,1.3763885974755568,6297548146.319519,19.577046470469842,20.504400281101262,5.339418933373514,0,0,0,D
0001692415,"CO-DIAGNOSTICS, INC.",2025-05-30,8-K,False,False,False,True,False,8.072552682530912,8.24473109576807,7.631044799948356,9.39305079232726,6.067366457737235,0.0,31.495387958159075,23.475462437790956,49.97503588786472,0.7073219619823562,0.9449007299419133,5342416568.304878,19.902305010103742,16.817267484830996,14.702947880760167,0,1,1,D
0001697500,"SOLARIS ENERGY INFRASTRUCTURE, INC.",2025-05-30,8-K,False,False,True,True,True,7.567720904754655,7.605797966643716,7.704861254593376,7.596939495209226,6.945554426773091,0.0,54.30519359867761,40.50343510886247,86.00733488924736,0.9009411138394788,1.6006612685751924,3031434841.7776976,15.692477266520447,5.406211722403038,10.298657515280828,0,1,1,D
0001697848,"WOODSON CAPITAL MANAGEMENT, LP",2025-05-30,SCHEDULE 13G,False,False,False,True,False,6.973362361248511,7.124049712443821,5.500205008872575,8.750837523499861,7.235134689092384,0.0,14.28990027167473,10.059192899350046,26.281891945637188,0.7715309740843084,0.30159047084237955,1817653099.3213818,14.667578096930727,288.28809483874227,5.020438420862961,0,1,0,D
0001701478,"AZITRA, INC.",2025-05-30,DEF 14A,False,False,False,True,False,7.375968959330372,8.205054544075466,5.172925902471379,8.511146619096557,8.398400471394602,0.0,11.912079375395308,8.919277404170105,18.65477240348491,0.7700026062836473,3.9954762992095385,-496057007.3306136,16.337197570538624,56.13595648851037,4.515889934294762,1,1,1,D
0001701756,SADOT GROUP INC.,2025-05-30,8-K,False,False,False,True,False,6.46973807049896,6.052703971465103,6.547308450150234,7.66764198094226,5.509355506793963,0.0,41.53157341921223,29.8395662063395,72.70401017714923,0.9257807376908429,1.4353829235231985,1428495283.7253613,17.704219512102316,38.24321319396771,2.256169587748822,1,1,0,D
0001706431,"VIR BIOTECHNOLOGY, INC.",2025-05-30,8-K,False,True,False,True,False,7.690059991433969,7.6183608862366485,6.939578524994641,9.310073665860475,6.988273462688218,0.0,13.162090709860728,9.49821580843158,22.788098950572408,0.7946691112383812,0.3989009993200832,2355830402.3742275,19.90681921616229,9.821285030880691,3.2794599289395863,0,1,1,D
0001707753,ELASTIC N.V.,2025-05-30,8-K,False,False,True,True,False,7.941615846016624,9.145682928213663,6.331835525063974,8.56883568984287,6.700248792433921,0.0,72.58912522235711,52.89257848065855,122.56999330143016,0.9183604636316551,2.015507960099496,1538452925.956403,18.73211405144523,5.166018788982644,3.8934156394148154,2,0,1,D
0001708176,HALL OF FAME RESORT & ENTERTAINMENT CO,2025-05-30,8-K,False,False,False,True,False,7.446752586992223,7.95041713032955,6.581707535822034,8.414165269720824,6.092404201696275,0.0,46.86063952802339,33.578892864323485,82.57833355214653,0.9276169458284682,0.4172201310308593,1895540002.7202096,14.530235389947482,53.56720510029241,9.184439919012178,1,1,1,D
0001708341,ALLIED GAMING & ENTERTAINMENT INC.,2025-05-30,8-K,False,False,False,True,False,8.134020903171796,8.473886839212092,8.605896532253498,7.623359144143205,6.380253789822687,0.0,8.458675060686899,6.151531335547678,14.35562938784526,0.8356190323794017,0.6022287779713036,2290667814.304854,19.822743205535804,45.775605952508876,7.708124561841689,1,0,1,D
0001711799,"NUVEEN GLOBAL CITIES REIT, INC.",2025-05-30,8-K,False,False,False,True,False,8.289493166004796,7.703798642717976,8.997509030602622,9.357524484817914,6.372161027732354,0.0,15.098099026733188,11.076368458836143,25.036553687075003,0.7367859626244202,2.7313738547920647,1275274819.535007,17.09505522399814,70.55658755191479,10.533960506005437,1,0,2,D
0001712184,LIBERTY LATIN AMERICA LTD.,2025-05-30,8-K,False,True,False,True,False,7.276930064141278,7.810482018623512,6.65132905553485,7.425910146019504,6.72156510827517,0.0,30.224177537766575,22.237510124070713,49.72796936811875,0.8966249661683028,0.9610196032211256,3579580807.533269,18.908069508769902,77.9030069626663,10.882806638173536,0,2,1,D
0001712463,RANPAK HOLDINGS CORP.,2025-05-30,8-K,False,True,False,True,False,7.341334499403935,7.934162524181217,6.410681317903595,7.972161779222763,6.500327385158171,0.0,26.7039433601539,19.801449870762877,42.99784061642197,0.7129295945696983,5.504428826226229,861751956.0696955,21.798632643062227,39.46982115137467,13.199572188832667,0,1,1,D
0001713407,BROOKFIELD REAL ESTATE INCOME TRUST INC.,2025-05-30,8-K,False,True,False,True,False,7.530988417279383,6.203524714084617,8.354186260708612,9.03509635693451,7.363033820460512,0.0,23.593285887221622,17.527010721812875,37.79311428272213,0.9378086175894849,1.8566993262747593,2732058138.3029337,20.351507855844172,48.59204887107447,10.752827108747763,0,1,1,D
0001713683,"ZSCALER, INC.",2025-05-30,10-Q + 8-K,False,False,False,True,False,6.937776178088378,8.007301288262418,5.015301681581743,7.47845681633317,7.345737950422535,0.0,25.145875189075838,18.54657200747734,41.09572552510965,0.8782711978390481,3.3452623201537928,2228769565.5296335,15.249830167225245,376.81885108808115,9.998512952181336,3,0,0,D
0001716558,"AMERICAN HOMES 4 RENT, L.P.",2025-05-30,8-K,False,False,False,True,False,7.366213013935269,8.085312569831796,5.874507227660763,8.139042110959538,7.419273955124139,0.0,20.13524524292619,15.642106911625772,28.08529691662927,0.747204356076139,1.7895537707139884,6764498956.939957,12.935233522628991,59.03842682827172,2.1751954877347313,1,1,1,D
0001719307,BERYL CAPITAL MANAGEMENT LLC,2025-05-30,SCHEDULE 13G,False,False,True,False,False,6.809180294520365,6.8442035589047645,6.2130036734397525,7.5329740531385525,7.0100295829882295,0.0,21.327534697421843,16.622856719516054,29.416099453873414,0.7921545409423498,0.15908384027783348,6198412307.477067,16.236951071804977,4.552477266104755,5.786770031776093,0,1,0,D
0001722010,OP BANCORP,2025-05-30,8-K,False,False,False,True,False,8.348309738734596,9.331880474539233,7.128764156320173,9.478709225367108,5.811864569494276,0.0,277.5189381904927,211.2516808681171,413.5383265652219,0.7274128606929875,0.5179737786984899,6974996200.740382,18.175713960626464,69.91497313555605,10.722939750733824,1,0,2,D
0001723643,SHAY CAPITAL LLC,2025-05-30,SCHEDULE 13G,False,False,False,True,False,7.12414007366803,8.125265137599746,6.308229693144154,7.0106222261467135,5.794406654555418,0.0,21.39653808375691,16.311845780142615,31.734409290980157,0.8888307741731223,4.443892126960014,5461293374.6673355,18.464146851599438,8.325732971831933,14.84778545215181,0,2,1,D
0001734342,AMERANT BANCORP INC.,2025-05-30,8-K,False,False,False,True,False,6.964926427231981,6.3815052325607,6.721452964604282,8.108836931724705,7.741210584814748,0.0,24.641443691684355,19.334563219602988,33.20177223651218,0.7714038478932648,2.6838153234834436,6741166658.640303,13.662878827782448,98.40556247350692,11.753324462709418,0,2,0,D
0001734722,"UIPATH, INC.",2025-05-30,8-K,False,False,False,True,False,8.025386441492673,7.8906967497926495,7.942843132261682,8.204954230503997,8.452639557963096,0.0,27.40739690427763,21.47349810162964,37.11954731630329,0.8811130689617754,2.4250868219758233,5405749760.728313,18.464644177131014,35.58408767397759,5.008765343490861,3,2,1,D
0001735707,GARRETT MOTION INC.,2025-05-30,8-K,False,False,False,True,False,8.271646565953601,8.409404208260282,8.345526806323132,8.477804321970918,7.086659763583653,0.0,27.202646952597714,20.067593905717825,44.432527573028636,0.821788110790098,2.6197147078722263,3209357539.076531,17.44858966802262,68.68929776907035,6.699586180702119,0,1,2,D
0001736243,"ACURX PHARMACEUTICALS, INC.",2025-05-30,DEF 14A,False,False,False,True,False,8.176998907586206,8.94533182854351,7.491115553584564,7.65360634065015,8.20810241963403,0.0,41.531304272631566,31.334145386996312,63.59402794588065,0.843029132235648,1.1544759044142425,6575718835.720238,19.317238238071198,75.46832878725704,4.774565555183447,2,1,2,D
0001737193,LUDUSON G INC.,2025-05-30,8-K,False,True,False,False,False,7.951573062728293,9.301523675841846,5.598585843709407,8.921205169007122,7.671468054773076,0.0,45.55435894421303,34.922380609169636,66.38438668553879,0.8586173932875801,0.6918827605436608,8371453881.541807,20.03938471150284,38.7713520153781,10.663098006868069,0,1,1,D
0001757898,STERIS PLC,2025-05-30,10-K,False,False,False,False,False,7.638820987201685,7.8277835899249055,6.974925610854131,8.102440610756481,7.947417458241875,0.0,187.74007584136518,145.67748939393655,262.89454960776453,0.811063737021415,2.3488250860998083,8993281867.442139,18.803659039839253,90.5703993767054,9.059569595160164,3,1,1,D
0001760903,"SAFETY SHOT, INC.",2025-05-30,8-K,False,False,False,True,False,8.021365907214118,8.239581859581449,8.49951355390736,7.611896779645777,6.53299741280176,0.0,455.2644201577189,346.672753133937,677.6795369189409,0.8419372670133161,0.4403181267090676,8991208163.358158,16.839498821942627,22.388792511986676,4.400157405910022,0,1,1,D
0001761312,"PALOMAR HOLDINGS, INC.",2025-05-30,8-K,False,False,False,False,False,6.9999348537143025,6.194430827774809,6.957720090911509,8.196453359425965,7.955558234457339,0.0,390.15243532365713,299.1434367264506,568.2530965142327,0.895283156166191,0.8695218756083142,5570620777.270835,18.534887963805886,41.8877615958064,8.379944077437441,0,1,0,D
0001764013,"IMMUNOVANT, INC.",2025-05-30,10-K + 8-K,False,False,False,False,False,6.959696664897291,6.523891936626565,7.151336116173399,8.174744515413673,5.697901523119118,0.0,92.80131706061293,72.20710126645788,128.74630393991941,0.929278590820928,0.4263806773789571,8195421017.154387,19.731048460316657,38.729717273629255,3.1566700036574784,3,1,0,D
0001772695,SUNNOVA ENERGY INTERNATIONAL INC.,2025-05-30,8-K,False,False,False,True,False,7.5360265026742645,6.644374859557564,7.539608194380334,9.171202143665818,7.821536718039743,0.0,82.29934214348455,60.10225147430298,138.14794775579006,0.8731837228812612,6.918228242348117,1651312824.450329,18.913701210005556,96.1369464633943,13.762928670173448,0,2,1,D
0001774675,SKILLSOFT CORP.,2025-05-30,DEF 14A,False,True,False,True,False,7.878047695789345,7.461999666534407,8.928907944620821,7.407772008060076,7.330210441773207,0.0,46.44008343113568,34.732459618561855,72.9705588690198,0.7949856786367668,4.3205400582891205,2663657930.01403,20.312791966670854,38.43364447252691,10.298592970076257,2,1,1,D
0001776661,ADVANTAGE SOLUTIONS INC.,2025-05-30,8-K,False,False,False,True,False,6.662531428564449,6.169456706684255,6.345795932388369,7.854954180811113,7.200191300120142,0.0,37.006540371223345,28.862920331053033,50.92127881898214,0.7558384535133482,0.38007868810096357,7896237517.786143,16.80444579242871,35.910176160573016,6.258046936489827,1,2,0,D
0001779372,"HEARTBEAM, INC.",2025-05-30,DEF 14A,False,False,False,True,False,7.598879734637506,6.640525984525909,8.016104531722297,8.545082784741652,8.28821424362123,0.0,21.477947393960296,16.49928963243249,31.091051100750207,0.7192422342548019,1.4259705303792647,5348527777.5344,14.8738492689165,81.91698077559083,11.470303385194812,2,0,1,D
0001784970,NEXT TECHNOLOGY HOLDING INC.,2025-05-30,8-K,False,False,False,True,False,6.9354382540596555,7.375718920193962,5.510288421862539,8.298537228287367,6.723567137658353,0.0,30.028713357835674,23.344733810716303,41.78224507566086,0.8656961679056799,1.7938984985966366,1946333944.7740142,17.166627819697787,71.69903889465012,10.971219048108093,0,1,0,D
0001785056,"INTERACTIVE STRENGTH, INC.",2025-05-30,8-K,False,False,False,True,False,7.305208678013863,8.83955736975488,5.819061335553683,7.133625987872913,5.969421318712239,0.0,28.00393026932851,22.131982104071326,36.7628324750952,0.8930007601544092,0.9744524198125983,9389676028.276138,17.3315113013798,85.77377115721069,7.324924431941091,0,0,1,D
0001786842,VONTIER CORP,2025-05-30,8-K,False,False,False,True,False,7.4933929680082505,7.9186596851203355,6.6620409829038705,8.831492372185087,5.610183246519373,0.0,49.88625395539638,39.4321496607138,65.45162377477449,0.895298856671255,7.189591199059353,3643203905.461242,13.801682631076734,50.902903836751165,2.5924327067953055,0,0,1,D
0001794276,INTELLIGENT HOTEL GROUP LTD.,2025-05-30,NT 10-Q,False,False,True,True,False,7.422292448275827,7.888389425459973,6.461785150239217,7.863818661011756,7.556374008177205,0.0,36.40144109180548,28.290823218763467,50.69902887637952,0.8276673914157697,2.2305802570454625,6526733463.329358,18.260085963863705,4.045268107130434,6.93961773782607,0,1,1,D
0001796022,STEPSTONE GROUP INC.,2025-05-30,SCHEDULE 13G/A,False,False,False,True,False,7.373699188748385,7.313795930666199,7.285228480155664,7.250167357498285,8.125788009355501,0.0,23.599887577088115,18.61164790470318,31.223531721099942,0.775455053154207,0.2853016232995771,8719261720.038416,16.541882168229034,26.568587478632715,5.094299194958699,0,2,1,D
0001798562,TMC THE METALS CO INC.,2025-05-30,8-K,False,True,False,True,False,7.079325667040272,6.778590179050745,7.0651756282184754,8.301956124463642,5.879456820617024,0.0,38.940211155250616,30.380770323715936,53.52290564920343,0.729037782665272,1.3422208148165176,9913307922.208662,21.01082787452473,32.98418930263301,6.088911483441891,1,1,1,D
0001802156,"XPONENTIAL FITNESS, INC.",2025-05-30,8-K,False,False,False,True,False,7.948477928614088,9.399462889760713,5.7224751188935326,9.052478584187837,6.614545202041754,0.0,28.040136080397204,21.01989983007161,43.76204618121866,0.7186231355744297,1.0442133523828945,6503212779.306003,16.565855766975,67.70470272893357,10.273552445280455,3,1,1,D
0001803407,"OSTIN TECHNOLOGY GROUP CO., LTD.",2025-05-30,SCHEDULE 13G,False,True,False,True,False,7.237249788918665,7.731589144247159,6.145143951398586,7.301403890586774,8.407901676828715,0.0,13.147059636274571,9.349647844678048,23.601380755571256,0.9069397531566255,3.656940167799826,-68564545.49623513,21.22932679328195,45.17977528758485,5.759589199724283,0,1,1,D
0001805077,"EOS ENERGY ENTERPRISES, INC.",2025-05-30,8-K,False,False,False,True,False,7.310400018608634,8.58423373398359,5.46384061357002,8.03010991972954,6.315323569982844,0.0,19.483827217472143,13.770443104286576,35.49903057976079,0.944593153527953,1.5311811395136101,368620701.4068389,16.09823222167352,323.66373994265064,6.223608229232573,2,1,1,D
0001805284,"ROCKET COMPANIES, INC.",2025-05-30,DEF 14A,False,False,False,False,False,8.045980900166015,8.792222542364218,7.342137497662685,7.650444050507479,7.963618238200257,0.0,109.49486391465615,82.72311191382174,166.97657062468042,0.8878504663903737,2.753050507772672,4129320368.403804,16.194613746734287,15.33937724721078,3.1086928846926276,2,2,1,D
0001805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,2025-05-30,8-K,False,True,False,True,False,8.560899543245675,8.861637535794237,8.372148798942533,9.062465421172622,6.921068050106964,0.0,19.124208676501354,14.54576913104696,28.569843809284652,0.8084789598224303,3.919340482931719,2482346827.1555448,21.72086753157579,33.38255034617592,14.095219214211005,1,2,1,D
0001806310,"TAYSHA GENE THERAPIES, INC.",2025-05-30,8-K,False,False,False,True,False,7.225119745934658,7.77866287293678,6.238352264040428,8.459494433824487,5.502500307829205,0.0,8.698253373176135,6.453313154969792,13.984910653984635,0.719176143849096,2.9596692009187135,897835535.788324,18.829587759037754,99.40080349450193,11.051282851883927,1,1,1,D
0001807887,LASER PHOTONICS CORP,2025-05-30,8-K,False,False,False,True,False,6.8324883882447445,7.0373880158150595,5.821078365907738,7.443698613660834,7.824699494142312,0.0,59.40589959841296,45.9812663922547,83.88712848085744,0.7670138221865153,4.641605084153951,9133892753.440643,18.397160244388918,51.46119656239557,12.428547269707703,1,2,0,D
0001809987,"MIRION TECHNOLOGIES, INC.",2025-05-30,8-K,False,True,False,False,False,7.592313015266743,7.417669022668331,7.127480313201357,9.059586587853726,6.750839946682582,0.0,30.856023738853775,23.578916532797127,45.425795679544365,0.771408114505473,0.4854666683567085,10432722875.936924,19.613998203567867,45.472338653290684,2.9596871006249694,1,1,1,D
0001812727,"RELIANCE GLOBAL GROUP, INC.",2025-05-30,8-K,False,False,False,True,False,7.461222694326539,8.524784326882209,5.5873631211100445,7.648795900063235,8.453408472279943,0.0,104.8120083484694,79.54871560695085,157.6201507016127,0.9482523457594147,6.267157170618322,6639729723.013012,18.887919305802487,54.32210136306733,10.972959074071255,0,2,1,D
0001819395,SONDER HOLDINGS INC.,2025-05-30,8-K,False,False,False,True,False,6.82557315523215,7.248360579671142,5.489070503872153,8.309022822049245,6.177032077921991,0.0,14.352590288913929,10.327687407239845,25.029857614390057,0.7644787720040783,0.4823286414967383,2652010371.736205,18.932158901925174,30.032586962876074,10.75223506213555,0,0,0,D
0001821769,NAVITAS SEMICONDUCTOR CORP,2025-05-30,DEF 14A,False,False,False,True,False,7.557140203774492,8.665882664745737,6.740980713493997,7.486708713794419,5.711511810691138,0.0,89.71936751720989,68.39415856901175,133.0935515712716,0.7876370043902504,0.28404236758713325,9466777516.83601,14.849473284040915,21.043691038177524,10.713004387033259,1,2,1,D
0001822966,NUSCALE POWER CORP,2025-05-30,8-K,False,False,False,True,False,7.142902242475122,7.772830523956555,6.29425714601304,7.940370359898484,5.574188171088915,0.0,42.74151432805467,33.96134646862362,55.000790288855455,0.7943292392146463,1.831470774727048,8101895335.243301,17.506127040154922,44.82399850099871,8.993856947863804,1,2,1,D
0001823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",2025-05-30,SCHEDULE 13G,False,False,False,True,False,7.950682003830286,7.87803252629836,7.854750004291189,9.324272081420894,5.781895757394063,0.0,367.0188748032992,284.89009953974113,513.3271420006485,0.7902092142534201,0.5739685326767704,6936580887.041973,14.220107985774371,27.987500002830185,10.308876290369685,0,0,1,D
0000018255,CATO CORP,2025-05-30,10-Q,False,False,False,True,False,7.849735827491064,9.244392735636875,6.671940013086121,7.4988349863965915,6.5062973203115835,0.0,17.84194026276604,13.495383274918359,27.111925021936404,0.849146836024222,3.1012314068534703,3735456658.451374,17.883168123633215,92.2097032548732,13.078660716979492,1,1,1,D
0001829311,"BITMINE IMMERSION TECHNOLOGIES, INC.",2025-05-30,8-K,False,True,False,True,False,7.135572850034116,6.657795449123852,7.990722472835339,7.400640035210335,5.951099214919059,0.0,16.103539531205726,12.62952561907018,21.733738143407077,0.8561798781637051,3.5778270900020788,4216455992.4964824,20.813675924060195,8.396027371986872,4.093116735320276,0,2,1,D
0001829576,"CARTER BANKSHARES, INC.",2025-05-30,8-K,False,False,False,True,False,6.982118030943592,7.167434551084218,5.482772637530326,9.210615300550408,6.281893591407253,0.0,79.43989269254205,62.57663133287404,105.54244624098044,0.8604214817968834,0.885465136279213,10064960335.50616,17.070361114660685,44.103528668942026,5.684470975252776,0,1,0,D
0001833498,"SPECTRAL AI, INC.",2025-05-30,8-K,False,False,False,True,False,8.879217570347063,9.30398290249326,8.265342388966301,9.16311897679557,8.453978973007544,0.0,26.12154477237046,20.336186251914658,36.16941170072911,0.8908071691723984,3.961880717377239,7643593449.804588,18.925198209788675,196.82256797759575,4.55625444184066,1,2,2,D
0001834032,CONSTELLATION ACQUISITION CORP I,2025-05-30,8-K,False,False,False,True,False,8.46864738977758,8.488880432786273,8.858571807824664,8.01371957227673,8.127797598603266,0.0,123.30778775110116,94.33212923777903,180.88998704858105,0.9385088155521829,0.17571865435469708,4689291121.918758,19.20763987997464,42.28201731577893,13.124124919234436,1,1,1,D
0001835632,"MARVELL TECHNOLOGY, INC.",2025-05-30,8-K,False,False,False,True,False,7.658667381967907,6.6849711477297316,8.99275363673654,7.2616857938998525,8.345156730750812,0.0,13.172263076036005,9.313731716033688,23.974738377132084,0.8582053443527526,1.6933264079676635,517982283.81954455,17.224167441305077,38.26994373831251,11.153588697908104,3,1,1,D
0001836833,PLANET LABS PBC,2025-05-30,8-K + DEF 14A,False,False,False,True,False,7.744955321004472,8.689729669320856,6.045523846139826,8.544165123037551,7.465732748266715,0.0,28.369158195802772,21.27264285516599,44.23839727537978,0.7667129997801914,0.6745769181385453,4217363213.4815335,18.887819409364887,95.76146721568638,14.686525184589707,0,1,1,D
0001838615,"ALTI GLOBAL, INC.",2025-05-30,8-K,False,False,False,True,False,6.874572675888712,6.920466912073144,6.151978676210268,7.88030792572468,6.847307230514372,0.0,32.29610874683527,24.58308976384626,48.13262869747077,0.7017465953305315,0.6690744789084866,6436925156.729234,19.78186733516634,26.100584519402382,7.653098679183013,0,2,0,D
0001838987,"COMPLETE SOLARIA, INC.",2025-05-30,8-K,False,False,False,True,False,7.201984554940589,7.668740105549597,6.808808611230559,7.25074552359821,6.416968246319397,0.0,28.919520335344632,21.325141696807606,47.29171400659161,0.879782633904426,1.0532099654450915,2953964823.894239,17.221712539685125,182.22773115263757,7.969635234267032,1,1,1,D
0001840292,"HELIOGEN, INC.",2025-05-30,8-K,False,False,True,True,False,8.101783502610267,8.84718986628043,7.238908313711791,8.409037112517709,7.094276394810157,0.0,96.24244209968066,74.78992255634905,134.09716232976965,0.9208206198586762,1.2794728408631852,8980535792.538815,17.98781635546286,6.217050193180839,9.189372943035789,3,2,1,D
0001842937,HENNESSY CAPITAL INVESTMENT CORP. VI,2025-05-30,8-K,False,False,False,True,False,7.30278752010183,9.21663129398923,5.04688702143914,7.297546421177738,6.425596118388478,0.0,46.851137588426475,35.58021924960268,70.32352013619976,0.7021073808956662,1.5761342058284835,8029853331.505499,20.806010695608347,24.847266800893163,8.055572397972934,0,2,1,D
0001843724,"LANZATECH GLOBAL, INC.",2025-05-30,8-K,False,False,False,False,False,6.997116499350875,7.4950821457523435,5.806146954460901,8.084822752671087,6.4027500417745005,0.0,25.49715392992167,19.927972374737184,34.83017599949901,0.8910367390791725,0.8876986501595132,7841754308.263074,17.366644792327744,39.739068224627424,12.918996720641635,1,1,0,D
0001844417,"ESTRELLA IMMUNOPHARMA, INC.",2025-05-30,8-K,False,True,False,True,False,7.4407925521995075,6.19693103816337,8.598574554458942,8.290366939496003,7.24374382697276,0.0,25.408180369488253,19.467108582036406,37.09345995798427,0.7240139920601688,0.8982521281153366,5535181210.674911,18.770198984745416,54.94362068487124,10.383887316809917,1,1,1,D
0001847903,CENTESSA PHARMACEUTICALS PLC,2025-05-30,8-K,False,False,False,True,False,7.816306731157518,7.79258669435697,8.170036366823165,7.036421392005265,8.409768649667264,0.0,44.77000399025426,34.4499998997786,64.45575379843663,0.8459569777873708,2.6278510020024943,6124298978.346167,14.770984861245589,38.384608300404174,8.217436287331228,0,2,1,D
0001849670,"PB BANKSHARES, INC.",2025-05-30,8-K,False,False,False,True,False,7.19108360855716,7.551637560060637,6.04492789937209,8.45707248704691,6.655357173118953,0.0,967.7530001815265,736.131620273643,1445.3460139597662,0.9358917936888256,0.5598848017884351,9517234176.81161,19.55597748231843,52.72452914952376,10.662113589443205,0,2,1,D
0001850262,INTEGRAL ACQUISITION CORP 1,2025-05-30,10-Q,False,False,False,True,False,6.962009238547687,7.355710544443006,6.588346108682751,7.458945381327584,5.514321119001411,0.0,19.836251490826555,15.123896673697573,29.410816855784162,0.7219831399048713,0.7027235089242513,5896148388.440081,17.20587524907053,17.251266735590992,12.844947934248573,1,0,0,D
